Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
7508-MYBOG,Male,20,Yes,0,1,14,Offer D,Yes,7.26,Yes,Yes,Fiber Optic,42,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.1,1235.55,0,0,101.64,"1,337.19",Churned
7508-SMHXL,Female,72,No,0,0,15,None,Yes,1.67,Yes,Yes,Fiber Optic,21,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,89,1288.3,45.69,0,25.05,"1,267.66",Stayed
7511-YMXVQ,Male,54,No,0,0,9,None,No,,,Yes,Cable,20,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.4,418.8,0,20,0,"4,38.8",Churned
7516-GMHUV,Male,77,Yes,0,1,50,None,Yes,40.9,Yes,Yes,Fiber Optic,8,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.05,5163.3,0,0,2045,"7,208.3",Stayed
7517-LDMPS,Female,31,No,0,0,12,None,Yes,2.57,No,Yes,Fiber Optic,25,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,1017.35,0,0,30.84,"1,048.19",Stayed
7517-SAWMO,Female,31,Yes,0,1,19,Offer D,Yes,25.75,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.2,1441.1,0,0,489.25,"1,930.35",Churned
7520-HQWJU,Female,22,Yes,1,6,66,None,Yes,23.2,Yes,Yes,DSL,59,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.45,4508.65,41.67,0,1531.2,"5,998.18",Stayed
7521-AFHAB,Female,45,Yes,2,10,5,Offer E,Yes,35.6,No,Yes,Cable,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.8,220.45,0,0,178,"3,98.45",Stayed
7526-BEZQB,Male,39,No,0,0,12,Offer D,Yes,44.71,Yes,Yes,Cable,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1148.1,0,0,536.52,"1,684.62",Churned
7527-QNRUS,Male,33,Yes,3,8,17,Offer D,Yes,45.24,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,25.15,412.6,0,0,769.08,"1,181.68",Stayed
7529-ZDFXI,Male,79,Yes,0,1,57,None,Yes,36.66,Yes,Yes,Fiber Optic,9,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4925.35,0,0,2089.62,"7,014.97",Stayed
7531-GQHME,Male,34,No,0,0,12,Offer D,Yes,38.96,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,265.45,0,0,467.52,"7,32.97",Stayed
7537-CBQUZ,Male,68,No,0,0,63,None,Yes,26.11,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.4,7031.45,0,0,1644.93,"8,676.38",Stayed
7537-RBWEA,Female,19,No,0,0,1,None,No,,,Yes,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.15,25.15,0,0,0,"2,5.15",Stayed
7538-GWHML,Female,52,No,0,0,2,Offer E,Yes,7.64,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,145.15,0,0,15.28,"1,60.43",Churned
7542-CYDDM,Male,61,No,0,0,18,None,Yes,22.97,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,358.5,0,0,413.46,"7,71.96",Stayed
7544-ZVIKX,Male,33,Yes,2,2,58,None,Yes,33.82,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6004.85,0,0,1961.56,"7,966.41",Stayed
7547-EKNFS,Male,37,Yes,0,1,42,Offer B,Yes,18.26,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3959.35,27.3,0,766.92,"4,698.97",Churned
7548-SEPYI,Female,62,No,0,0,5,Offer E,Yes,32.12,No,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.45,0,0,160.6,"6,73.05",Churned
7549-MYGPK,Female,48,Yes,0,3,63,Offer B,Yes,8.98,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,100.55,6215.35,0,0,565.74,"6,781.09",Churned
7551-DACSP,Male,49,Yes,1,1,6,Offer E,Yes,1.86,No,Yes,DSL,19,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.3,324.25,0,0,11.16,"3,35.41",Churned
7551-JOHTI,Female,54,No,0,0,1,None,Yes,32.45,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,-10,19.5,0,0,32.45,"5,1.95",Churned
7552-KEYGT,Male,53,Yes,0,1,27,Offer C,Yes,44.19,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,-9,520.55,0,0,1193.13,"1,713.68",Stayed
7554-AKDQF,Female,27,Yes,0,9,6,Offer E,Yes,5.69,No,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.65,323.45,0,0,34.14,"3,57.59",Stayed
7558-IMLMT,Male,48,Yes,2,6,67,None,Yes,8.82,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.8,1411.9,0,0,590.94,"2,002.84",Stayed
7560-QJAVJ,Female,60,No,0,0,70,None,Yes,47.72,No,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.6,5589.45,42.34,0,3340.4,"8,887.51",Stayed
7560-QRBXH,Female,32,No,0,0,48,None,Yes,9.19,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.95,936.7,0,0,441.12,"1,377.82",Stayed
7562-GSUHK,Female,40,No,0,0,16,None,Yes,40.76,No,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.2,1573.7,35.7,0,652.16,"2,190.16",Churned
7562-UXTPG,Female,40,No,0,0,13,None,Yes,26.13,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.15,886.7,8.53,0,339.69,"1,217.86",Stayed
7563-BIUPC,Male,30,No,0,0,5,Offer E,Yes,5.78,No,Yes,Fiber Optic,52,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6,415.55,36.44,40,28.9,"4,48.01",Churned
7564-GHCVB,Female,27,Yes,0,5,72,Offer A,Yes,7.29,Yes,Yes,Fiber Optic,53,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,79.05,5730.7,0,80,524.88,"6,335.58",Stayed
7566-DSRLQ,Female,54,Yes,0,7,72,Offer A,Yes,12.85,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.15,7998.8,0,70,925.2,"8,994",Stayed
7567-ECMCM,Male,23,No,0,0,24,None,Yes,35.3,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.85,2001,0,0,847.2,"2,848.2",Stayed
7568-PODML,Male,34,No,0,0,1,None,No,,,Yes,DSL,18,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0,0,0,"4,5.3",Churned
7569-NMZYQ,Female,33,Yes,3,1,72,None,Yes,41.14,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.75,8672.45,0,0,2962.08,"1,1634.53",Stayed
7570-WELNY,Female,52,Yes,0,1,68,Offer A,Yes,7.87,Yes,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-1,5711.05,0,0,535.16,"6,246.21",Stayed
7571-YXDAD,Female,37,No,0,0,2,None,Yes,38.28,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.9,147.15,0,0,76.56,"2,23.71",Churned
7572-KPVKK,Male,44,No,1,0,62,Offer B,Yes,17.67,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,6590.5,0,0,1095.54,"7,686.04",Stayed
7576-ASEJU,Female,38,Yes,0,10,41,Offer B,Yes,25.16,No,Yes,DSL,11,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,74.7,3187.65,0,0,1031.56,"4,219.21",Stayed
7576-JMYWV,Female,76,Yes,1,7,46,Offer B,Yes,20.42,Yes,Yes,Fiber Optic,16,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.2,4972.1,0,0,939.32,"5,911.42",Stayed
7577-SWIFR,Male,49,No,0,0,1,None,Yes,16.64,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,89.25,0,0,16.64,"1,05.89",Stayed
7579-KKLOE,Male,59,Yes,0,7,71,Offer A,Yes,46.53,Yes,Yes,DSL,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.25,6589.6,0,0,3303.63,"9,893.23",Stayed
7580-UGXNC,Female,73,No,0,0,2,None,Yes,25.74,No,Yes,DSL,6,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.2,0,0,51.48,"1,55.68",Churned
7581-EBBOU,Female,49,No,0,0,60,None,Yes,38.88,No,Yes,DSL,2,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,4224.7,0,0,2332.8,"6,557.5",Stayed
7587-RZNME,Male,23,No,0,0,3,Offer E,Yes,48.84,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,123.65,0,0,146.52,"2,70.17",Churned
7590-VHVEG,Female,36,Yes,0,0,1,Offer E,No,,,Yes,DSL,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.85,29.85,0,0,0,"2,9.85",Stayed
7593-JNWRU,Male,61,Yes,1,5,6,Offer E,Yes,49.2,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.6,260.8,0,0,295.2,"5,56",Churned
7594-LZNWR,Male,67,No,0,0,34,Offer C,Yes,13.56,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,69.15,2275.1,0,0,461.04,"2,736.14",Stayed
7595-EHCDL,Male,48,Yes,2,10,32,None,No,,,Yes,DSL,19,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,50.6,1653.45,0,0,0,"1,653.45",Stayed
7595-EUIVN,Female,53,No,0,0,1,None,Yes,14.48,No,Yes,Fiber Optic,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.8,75.8,0,0,14.48,"9,0.28",Churned
7596-IIWYC,Female,62,No,0,0,27,None,Yes,35.77,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.25,538.2,0,0,965.79,"1,503.99",Stayed
7596-LDUXP,Female,61,No,0,0,12,Offer D,Yes,15.97,No,Yes,Fiber Optic,19,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,85.15,979.05,0,0,191.64,"1,170.69",Stayed
7598-UAASY,Male,19,Yes,0,1,2,Offer E,Yes,20.5,No,Yes,Fiber Optic,51,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,151.8,0,0,41,"1,92.8",Churned
7599-FKVXZ,Male,54,Yes,0,1,42,None,Yes,2.41,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,4512.7,0,0,101.22,"4,613.92",Churned
7601-DHFWZ,Female,54,No,0,0,48,Offer B,Yes,30.82,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24,1183.05,0,0,1479.36,"2,662.41",Stayed
7601-GNDYK,Male,52,Yes,3,1,35,Offer C,Yes,20.85,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.6,686.95,0,0,729.75,"1,416.7",Stayed
7601-WFVZV,Male,35,No,0,0,1,Offer E,Yes,17.94,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0,0,17.94,"3,7.49",Stayed
7602-DBTOU,Female,46,Yes,0,2,71,None,Yes,37.83,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.6,1416.5,0,0,2685.93,"4,102.43",Stayed
7602-MVRMB,Female,62,Yes,1,9,72,None,Yes,46.63,Yes,Yes,Fiber Optic,14,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.45,8058.85,0,0,3357.36,"1,1416.21",Stayed
7605-BDWDC,Female,35,No,0,0,31,None,No,,,Yes,DSL,10,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.85,1520.1,0,0,0,"1,520.1",Stayed
7605-SNLQG,Female,42,Yes,0,6,45,Offer B,Yes,6.49,No,Yes,DSL,22,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.25,2221.55,0,0,292.05,"2,513.6",Stayed
7606-BPHHN,Male,39,No,0,0,72,Offer A,Yes,30.44,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.8,1468.75,0,0,2191.68,"3,660.43",Stayed
7608-RGIRO,Male,62,No,1,0,62,Offer B,Yes,17.56,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,-10,1413,0,0,1088.72,"2,501.72",Stayed
7609-NRNCA,Female,21,No,0,0,17,None,Yes,42.42,No,No,,,,,,,,,,,One Year,No,Credit Card,19.55,280.85,0,0,721.14,"1,001.99",Stayed
7613-LLQFO,Male,41,No,0,0,12,None,Yes,12.36,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,1059.55,0,0,148.32,"1,207.87",Churned
7615-ESMYF,Female,23,Yes,0,1,2,None,No,,,Yes,Cable,51,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.6,97.1,0,0,0,"9,7.1",Churned
7617-EYGLW,Male,62,No,0,0,1,Offer E,Yes,46.59,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0,0,46.59,"6,6.04",Stayed
7619-ODSGN,Male,63,Yes,2,1,24,Offer C,Yes,17.27,Yes,Yes,DSL,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.75,1338.15,0,0,414.48,"1,752.63",Churned
7619-PLRLP,Female,41,Yes,0,3,53,Offer B,Yes,37.14,Yes,Yes,Cable,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.1,3833.95,0,0,1968.42,"5,802.37",Stayed
7621-VPNET,Female,60,Yes,0,8,42,None,Yes,20.58,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.9,3729.75,0,0,864.36,"4,594.11",Stayed
7622-NXQZR,Male,29,No,0,0,28,Offer C,No,,,Yes,DSL,48,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.1,810.85,0,0,0,"8,10.85",Stayed
7623-TRNQN,Male,34,No,1,0,1,None,Yes,39.6,No,Yes,DSL,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.9,49.9,0,0,39.6,"8,9.5",Churned
7627-JKIAZ,Female,62,Yes,0,0,37,None,Yes,37.49,Yes,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.95,2839.65,0,0,1387.13,"4,226.78",Churned
7629-WFGLW,Female,80,Yes,0,10,56,Offer B,Yes,11.55,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,21.71,0,646.8,"6,096.84",Stayed
7629-WIXZF,Female,32,No,0,0,7,None,Yes,6.83,No,Yes,DSL,17,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,59.1,369.25,0,0,47.81,"4,17.06",Stayed
7632-YUTXB,Female,52,Yes,2,7,25,Offer C,Yes,13.06,No,No,,,,,,,,,,,One Year,No,Credit Card,20.05,520.1,0,0,326.5,"8,46.6",Stayed
7633-MVPUY,Male,50,Yes,0,1,57,Offer B,Yes,49.29,No,Yes,Cable,22,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,3450.15,0,0,2809.53,"6,259.68",Stayed
7634-HLQJR,Female,52,Yes,1,1,47,None,Yes,1.44,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.05,1016.7,0,0,67.68,"1,084.38",Stayed
7636-OWBPG,Male,79,No,0,0,12,None,No,,,Yes,DSL,4,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,29.35,381.2,38.98,0,0,"3,42.22",Stayed
7636-XUHWW,Male,56,No,0,0,2,Offer E,Yes,3.82,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.9,33.7,0,0,7.64,"4,1.34",Stayed
7639-LIAYI,Male,23,No,0,0,52,Offer B,Yes,29.16,Yes,Yes,Cable,73,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.75,4217.8,0,0,1516.32,"5,734.12",Stayed
7639-OPLNG,Male,56,Yes,0,8,70,Offer A,Yes,27.97,Yes,Yes,Cable,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.25,5731.85,0,0,1957.9,"7,689.75",Stayed
7641-EUYET,Male,76,Yes,0,3,46,None,Yes,49.11,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,"6,753.62",Churned
7643-RCHXS,Female,31,Yes,3,0,63,Offer B,Yes,41.84,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.35,1263.85,0,0,2635.92,"3,899.77",Stayed
7647-GYYKX,Female,48,Yes,4,1,54,None,Yes,41.93,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,-3,1092.35,0,0,2264.22,"3,356.57",Stayed
7649-PHJVR,Male,22,No,0,0,11,Offer D,Yes,33.48,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.5,226.8,0,0,368.28,"5,95.08",Stayed
7657-DYEPJ,Male,73,No,0,0,38,Offer C,Yes,5.75,No,Yes,Cable,30,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,2497.35,0,0,218.5,"2,715.85",Churned
7658-UYUQS,Male,71,Yes,0,0,21,None,Yes,22.3,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.55,1857.25,0,0,468.3,"2,325.55",Stayed
7660-HDPJV,Female,51,No,0,0,1,None,Yes,10.08,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,69.2,0,0,10.08,"7,9.28",Churned
7663-CUXZB,Male,34,Yes,0,9,59,Offer B,Yes,14.98,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.75,6561.25,0,0,883.82,"7,445.07",Stayed
7663-RGWBC,Male,44,No,0,0,1,None,Yes,8.77,No,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.15,44.15,0,0,8.77,"5,2.92",Churned
7663-YJHSN,Female,33,Yes,0,10,72,Offer A,Yes,44.27,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,103.95,7556.9,0,70,3187.44,"1,0814.34",Stayed
7665-NKLAV,Female,19,Yes,3,5,36,None,No,,,Yes,Cable,71,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.65,1547.35,0,0,0,"1,547.35",Stayed
7665-VIGUD,Male,40,No,0,0,10,None,Yes,17.4,No,No,,,,,,,,,,,One Year,No,Credit Card,20.35,176.3,0,0,174,"3,50.3",Stayed
7669-LCRSD,Male,49,Yes,2,5,12,Offer D,Yes,17.27,No,Yes,Cable,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,56.3,628.65,0,0,207.24,"8,35.89",Stayed
7670-ZBPOQ,Female,59,Yes,0,1,58,Offer B,Yes,26.36,Yes,Yes,DSL,8,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,61.05,3478.75,0,0,1528.88,"5,007.63",Stayed
7672-VFMXZ,Male,31,Yes,0,6,57,None,Yes,15.48,No,Yes,Cable,15,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.7,3171.6,34.59,0,882.36,"4,019.37",Stayed
7673-LPRNY,Female,43,No,0,0,23,None,Yes,48.88,Yes,Yes,DSL,12,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.55,1843.05,19.63,0,1124.24,"2,947.66",Stayed
7674-YTAFD,Female,64,No,0,0,33,Offer C,Yes,42.29,No,Yes,Fiber Optic,13,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.95,2684.85,0,0,1395.57,"4,080.42",Stayed
7675-OZCZG,Female,76,No,0,0,3,None,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45,127.1,0,10,90.42,"2,27.52",Churned
7677-SJJJK,Male,26,Yes,0,5,8,Offer E,Yes,48.39,No,No,,,,,,,,,,,One Year,No,Credit Card,19.9,153.95,0,0,387.12,"5,41.07",Stayed
7682-AZNDK,Male,25,Yes,3,5,34,None,Yes,18.36,No,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.85,3091.75,14.93,0,624.24,"3,701.06",Stayed
7683-CBDKJ,Male,42,Yes,1,1,14,None,Yes,45.6,No,Yes,Cable,19,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.45,937.6,0,0,638.4,"1,576",Churned
7684-XSZIY,Male,53,Yes,3,3,72,Offer A,Yes,20.42,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.3,1643.25,0,0,1470.24,"3,113.49",Stayed
7688-AWMDX,Male,21,Yes,0,5,71,None,Yes,48.32,No,Yes,DSL,59,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.5,3778.2,0,0,3430.72,"7,208.92",Stayed
7690-KPNCU,Male,20,Yes,0,5,64,Offer B,Yes,26.64,No,Yes,DSL,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.05,4688.65,0,0,1704.96,"6,393.61",Stayed
7691-KGKGP,Male,31,Yes,1,9,53,Offer B,Yes,2.11,No,Yes,DSL,19,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65,3363.8,0,0,111.83,"3,475.63",Stayed
7693-LCKZL,Male,57,Yes,1,1,5,None,Yes,11.54,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,385,0,0,57.7,"4,42.7",Churned
7694-VLBWQ,Male,61,Yes,0,4,67,Offer A,Yes,8.18,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,104.1,7040.85,0,0,548.06,"7,588.91",Churned
7695-PKLCZ,Female,32,No,0,0,68,None,Yes,48.41,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.5,1424.9,0,0,3291.88,"4,716.78",Stayed
7696-AMHOD,Female,23,Yes,1,10,49,None,Yes,9.07,No,Yes,DSL,82,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78,3824.2,0,0,444.43,"4,268.63",Stayed
7696-CFTAT,Male,24,Yes,3,0,37,None,Yes,8.21,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.8,726.1,0,0,303.77,"1,029.87",Stayed
7698-YFGEZ,Male,55,No,0,0,1,Offer E,Yes,25.99,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20,20,0,0,25.99,"4,5.99",Stayed
7703-ZEKEF,Male,47,No,0,0,23,Offer D,Yes,18.7,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81,1917.1,0,0,430.1,"2,347.2",Churned
7706-DZNKK,Male,63,No,0,0,11,Offer D,Yes,44.53,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.45,237.3,0,0,489.83,"7,27.13",Stayed
7706-YLMQA,Female,30,No,0,0,70,None,Yes,10,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.7,1341.5,0,0,700,"2,041.5",Stayed
7711-YIJWC,Male,21,Yes,2,3,61,Offer B,Yes,12.72,No,Yes,Cable,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.9,5264.5,0,0,775.92,"6,040.42",Stayed
7714-YXSMB,Female,60,No,0,0,26,Offer C,Yes,25.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,2599.95,0,0,667.16,"3,267.11",Stayed
7716-YTYHG,Female,41,Yes,0,1,48,Offer B,Yes,23.95,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,82.05,4029.95,0,0,1149.6,"5,179.55",Churned
7717-BICXI,Male,37,Yes,3,4,60,Offer B,Yes,15.65,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.55,1205.05,0,0,939,"2,144.05",Stayed
7718-RXDGG,Male,54,Yes,0,9,15,Offer D,Yes,24.17,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,68.6,1108.6,0,90,362.55,"1,561.15",Stayed
7718-UPSKJ,Female,59,Yes,0,9,69,Offer A,Yes,24.17,No,Yes,Fiber Optic,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.4,7251.9,3.59,0,1667.73,"8,916.04",Stayed
